roots,max_family_size,citation_completeness,paraphrase_rate,topic_contamination,cases,method,tp,fp,tn,fn,precision,recall,f1,false_independence,false_dependence,source_count_error,brier,brier_mcse,log_loss,accuracy,confidently_wrong,sharpness
10,2,0.5,0.4,0.1,160,text,752,0,16062,38,1.0,0.9518987341772152,0.9753566796368353,0.04810126582278481,0.0,0.02375,0.03295309103261717,0.010752932669066,0.12387075315140705,0.96875,0.01875,0.45201236382645904
10,2,0.5,0.4,0.1,160,hybrid,769,0,16062,21,1.0,0.9734177215189873,0.986529826812059,0.026582278481012658,0.0,0.013125000000000001,0.03250701518128317,0.010745842363906388,0.12282300125768982,0.96875,0.01875,0.4527653564189512
10,2,0.5,0.4,0.5,160,oracle,784,0,15997,0,1.0,1.0,1.0,0.0,0.0,0.0,0.022714477853860403,0.009200256606928603,0.08676884115240027,0.975,0.00625,0.4661105382571839
10,2,0.5,0.4,0.5,160,all_independent,0,0,15997,784,1.0,0.0,0.0,1.0,0.0,0.49000000000000005,0.028264864501157855,0.009651632597101879,0.10535765211240318,0.9625,0.0125,0.46568375247087673
10,2,0.5,0.4,0.5,160,all_one,784,15997,0,0,0.04671950420117991,1.0,0.08926843153999431,0.0,1.0,0.9,0.12935141670385275,0.0047349713928566675,0.4392289696373101,0.9625,0.0,0.15191956324180345
10,2,0.5,0.4,0.5,160,citation,384,0,15997,400,1.0,0.4897959183673469,0.6575342465753424,0.5102040816326531,0.0,0.25,0.029488740748334397,0.010440883792353717,0.13214081109445194,0.9625,0.0125,0.4647652264482541
10,2,0.5,0.4,0.5,160,text,772,5008,10989,12,0.13356401384083044,0.9846938775510204,0.23522242535039609,0.015306122448979591,0.31305869850596985,0.39249999999999996,0.052800405253853225,0.010692498886274097,0.18386286376946748,0.925,0.00625,0.39998398125609747
10,2,0.5,0.4,0.5,160,hybrid,780,5014,10983,4,0.13462202278218846,0.9948979591836735,0.23715415019762848,0.00510204081632653,0.3134337688316559,0.39625,0.0529903807453266,0.010669303670956231,0.18497698066492116,0.925,0.00625,0.3987409443716915
10,2,0.5,0.8,0.1,160,oracle,790,0,16042,0,1.0,1.0,1.0,0.0,0.0,0.0,0.029743539351161048,0.008691766319545961,0.09330369445865835,0.95,0.0,0.4534828685621539
10,2,0.5,0.8,0.1,160,all_independent,0,0,16042,790,1.0,0.0,0.0,1.0,0.0,0.49375,0.03179407987777148,0.010436441480568659,0.09415122003258479,0.95,0.00625,0.4705710054237854
10,2,0.5,0.8,0.1,160,all_one,790,16042,0,0,0.046934410646387835,1.0,0.08966065145840427,0.0,1.0,0.9,0.13316436549239305,0.004527857725913713,0.44862164482456246,0.95,0.0,0.1454067634618934
10,2,0.5,0.8,0.1,160,citation,385,0,16042,405,1.0,0.4873417721518987,0.6553191489361703,0.5126582278481012,0.0,0.253125,0.035133992493209296,0.010787754413631797,0.10636237756406615,0.95625,0.00625,0.46352867897695466
10,2,0.5,0.8,0.1,160,text,68,0,16042,722,1.0,0.08607594936708861,0.1585081585081585,0.9139240506329114,0.0,0.45125000000000004,0.03118169900660866,0.010227386436893533,0.09411126962858841,0.95,0.00625,0.4683196526348006
10,2,0.5,0.8,0.1,160,hybrid,425,0,16042,365,1.0,0.5379746835443038,0.6995884773662552,0.4620253164556962,0.0,0.228125,0.03534964926466065,0.010786321370291644,0.10747679933915213,0.95625,0.00625,0.46254102397337993
10,2,0.5,0.8,0.5,160,oracle,789,0,16017,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03547177711433131,0.010994283308082484,0.12096476766074675,0.95,0.0125,0.45835499221630716
10,2,0.5,0.8,0.5,160,all_independent,0,0,16017,789,1.0,0.0,0.0,1.0,0.0,0.49312500000000004,0.04235257510709243,0.014200109624369432,0.18279010534999837,0.95,0.0375,0.4775650040281967
10,2,0.5,0.8,0.5,160,all_one,789,16017,0,0,0.04694751874330596,1.0,0.08968456947996589,0.0,1.0,0.9,0.13640612239421873,0.004875352326403171,0.4556960680161356,0.95,0.0,0.14464783946997556
10,2,0.5,0.8,0.5,160,citation,392,0,16017,397,1.0,0.4968314321926489,0.6638441998306519,0.5031685678073511,0.0,0.248125,0.03833120398194335,0.01331781801970525,0.1487419384689739,0.95625,0.025,0.47574101212471903
10,2,0.5,0.8,0.5,160,text,464,4508,11509,325,0.09332260659694289,0.5880861850443599,0.16108314528727652,0.41191381495564006,0.28145095835674594,0.285625,0.05000831164604793,0.011868326467887094,0.170176997322554,0.93125,0.0125,0.42634905472923135
10,2,0.5,0.8,0.5,160,hybrid,625,5260,10757,164,0.10620220900594732,0.7921419518377694,0.1872939766257117,0.20785804816223066,0.3284010738590248,0.35625,0.04804435207553268,0.011645096233496266,0.1714173892187909,0.93125,0.0125,0.42111517993647746
10,2,0.9,0.0,0.1,160,oracle,824,0,16501,0,1.0,1.0,1.0,0.0,0.0,0.0,0.021803433889172674,0.007877665607081828,0.08306915415858218,0.96875,0.00625,0.4575837329632269
10,2,0.9,0.0,0.1,160,all_independent,0,0,16501,824,1.0,0.0,0.0,1.0,0.0,0.515,0.02451166651123032,0.009703214599794204,0.09733939720292746,0.96875,0.0125,0.473022384909478
10,2,0.9,0.0,0.1,160,all_one,824,16501,0,0,0.04756132756132756,1.0,0.09080390104137968,0.0,1.0,0.9,0.12839918288122337,0.004721115175440401,0.4370909182489571,0.96875,0.0,0.1534859200909828
10,2,0.9,0.0,0.1,160,citation,738,0,16501,86,1.0,0.8956310679611651,0.9449423815621,0.10436893203883495,0.0,0.05375,0.027009346190872602,0.009537556895635048,0.09714497292444865,0.96875,0.00625,0.45949927230052506
10,2,0.9,0.0,0.1,160,text,824,0,16501,0,1.0,1.0,1.0,0.0,0.0,0.0,0.021803433889172674,0.007877665607081828,0.08306915415858218,0.96875,0.00625,0.4575837329632269
10,2,0.9,0.0,0.1,160,hybrid,824,0,16501,0,1.0,1.0,1.0,0.0,0.0,0.0,0.021803433889172674,0.007877665607081828,0.08306915415858218,0.96875,0.00625,0.4575837329632269
10,2,0.9,0.0,0.5,160,oracle,812,0,16359,0,1.0,1.0,1.0,0.0,0.0,0.0,0.014988690647888336,0.005827767691516287,0.057360930214382135,0.98125,0.0,0.4637702003656088
10,2,0.9,0.0,0.5,160,all_independent,0,0,16359,812,1.0,0.0,0.0,1.0,0.0,0.5075000000000001,0.023213663449820694,0.009697356492688032,0.07922751796697372,0.975,0.00625,0.4785194392150364
10,2,0.9,0.0,0.5,160,all_one,812,16359,0,0,0.047289033836119036,1.0,0.0903075126508369,0.0,1.0,0.9,0.13112431515557282,0.004365202185274207,0.44406562670731714,0.975,0.0,0.14783363125423848
10,2,0.9,0.0,0.5,160,citation,720,0,16359,92,1.0,0.8866995073891626,0.9399477806788512,0.11330049261083744,0.0,0.05750000000000001,0.016729853416532308,0.0068457006664787825,0.059388751144404416,0.98125,0.0,0.4687987869369284
10,2,0.9,0.0,0.5,160,text,812,5758,10601,0,0.12359208523592086,1.0,0.21999458141425088,0.0,0.3519775047374534,0.45375,0.04823562638264923,0.008909115113346066,0.1689588161905518,0.9375,0.0,0.3900654163954119
10,2,0.9,0.0,0.5,160,hybrid,812,5758,10601,0,0.12359208523592086,1.0,0.21999458141425088,0.0,0.3519775047374534,0.45375,0.04823562638264923,0.008909115113346066,0.1689588161905518,0.9375,0.0,0.3900654163954119
10,2,0.9,0.4,0.1,160,oracle,789,0,16054,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03315592001015537,0.011826609013391541,0.14643879938505217,0.96875,0.025,0.4610870157531791
10,2,0.9,0.4,0.1,160,all_independent,0,0,16054,789,1.0,0.0,0.0,1.0,0.0,0.49312500000000004,0.041014234676490596,0.013130936982666758,0.18524708171665347,0.95,0.025,0.4665770458612452
10,2,0.9,0.4,0.1,160,all_one,789,16054,0,0,0.04684438639197293,1.0,0.08949637023593467,0.0,1.0,0.9,0.14004452763128222,0.0050432697435719145,0.46299696668552287,0.95,0.0,0.14014368561573654
10,2,0.9,0.4,0.1,160,citation,706,0,16054,83,1.0,0.8948035487959443,0.9444816053511705,0.10519645120405577,0.0,0.051875000000000004,0.03200710926006802,0.011772275746381422,0.14526673224019232,0.96875,0.025,0.4633709744893129
10,2,0.9,0.4,0.1,160,text,751,0,16054,38,1.0,0.9518377693282636,0.9753246753246753,0.048162230671736375,0.0,0.02375,0.032952961176664054,0.011824413182225282,0.1452832762612537,0.96875,0.025,0.4621130097224901
10,2,0.9,0.4,0.1,160,hybrid,785,0,16054,4,1.0,0.9949302915082383,0.9974587039390089,0.005069708491761723,0.0,0.0025,0.033156824693265544,0.011826593091608458,0.14649988804378658,0.96875,0.025,0.4610263829442375
10,2,0.9,0.4,0.5,160,oracle,786,0,15980,0,1.0,1.0,1.0,0.0,0.0,0.0,0.037575615596681045,0.01163920716248326,0.13554961445377267,0.9625,0.01875,0.4522321615213697
10,2,0.9,0.4,0.5,160,all_independent,0,0,15980,786,1.0,0.0,0.0,1.0,0.0,0.49124999999999996,0.049577741436556404,0.014508422768789471,0.2249606033977956,0.9375,0.03125,0.46341810121981214
10,2,0.9,0.4,0.5,160,all_one,786,15980,0,0,0.046880591673625197,1.0,0.08956244302643573,0.0,1.0,0.9,0.14301936863755663,0.005237306176490762,0.4693143039707922,0.9375,0.0,0.13739737165316654
10,2,0.9,0.4,0.5,160,citation,690,0,15980,96,1.0,0.8778625954198473,0.9349593495934959,0.12213740458015267,0.0,0.06,0.03909868672157002,0.011951032835042117,0.13556776941810617,0.9625,0.01875,0.45306011338436847
10,2,0.9,0.4,0.5,160,text,777,5503,10477,9,0.12372611464968153,0.9885496183206107,0.2199264081517124,0.011450381679389313,0.3443679599499374,0.4375,0.0627751170127971,0.012028634794658672,0.20829673426313616,0.91875,0.00625,0.3924070194920247
10,2,0.9,0.4,0.5,160,hybrid,785,5553,10427,1,0.1238561060271379,0.9987277353689568,0.22038180797304885,0.001272264631043257,0.34749687108886107,0.4425,0.06238803342215753,0.0119463077091658,0.2087888841581545,0.925,0.00625,0.39102298706029104
10,2,0.9,0.8,0.1,160,oracle,807,0,16272,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02845073670376614,0.0077582943545238285,0.0925771863747093,0.94375,0.0,0.44788356206681135
10,2,0.9,0.8,0.1,160,all_independent,0,0,16272,807,1.0,0.0,0.0,1.0,0.0,0.504375,0.0376730660765167,0.01185159620492429,0.1204906566155104,0.95625,0.0125,0.4680283405151074
10,2,0.9,0.8,0.1,160,all_one,807,16272,0,0,0.0472510100122958,1.0,0.09023817510902381,0.0,1.0,0.9,0.13811810254152357,0.004728299614401227,0.4588172920553837,0.95625,0.0,0.1400248438456462
10,2,0.9,0.8,0.1,160,citation,727,0,16272,80,1.0,0.9008674101610905,0.9478487614080835,0.09913258983890955,0.0,0.05,0.02754907813879326,0.0074178653138098835,0.08873117646967293,0.94375,0.0,0.44785021321561275
10,2,0.9,0.8,0.1,160,text,69,0,16272,738,1.0,0.08550185873605948,0.15753424657534246,0.9144981412639405,0.0,0.46125,0.039365792355750176,0.011958987104738196,0.12516401463446372,0.95625,0.0125,0.46517663921326696
10,2,0.9,0.8,0.1,160,hybrid,729,0,16272,78,1.0,0.9033457249070632,0.9492187500000001,0.09665427509293681,0.0,0.04875,0.02754907881984982,0.007417865297902005,0.08873228238357679,0.94375,0.0,0.4478491076423542
10,2,0.9,0.8,0.5,160,oracle,762,0,15679,0,1.0,1.0,1.0,0.0,0.0,0.0,0.022708500916616983,0.009221993290371122,0.07857794284177276,0.96875,0.0125,0.47130198853758687
10,2,0.9,0.8,0.5,160,all_independent,0,0,15679,762,1.0,0.0,0.0,1.0,0.0,0.47625,0.03449956962368666,0.01312120844632413,0.1451295561841804,0.9625,0.025,0.4841224341277517
10,2,0.9,0.8,0.5,160,all_one,762,15679,0,0,0.04634754576972203,1.0,0.08858919955821659,0.0,1.0,0.9,0.12978893723257948,0.0045695415917843185,0.4412886865175406,0.9625,0.0,0.15215988180807288
10,2,0.9,0.8,0.5,160,citation,691,0,15679,71,1.0,0.9068241469816273,0.9511355815554027,0.09317585301837271,0.0,0.044375000000000005,0.024805733158209158,0.009491426582321383,0.08150223199795052,0.9625,0.0125,0.4717910265268075
10,2,0.9,0.8,0.5,160,text,411,4125,11554,351,0.09060846560846561,0.5393700787401575,0.15515288788221973,0.46062992125984253,0.2630907583391798,0.29625,0.05235633790468901,0.013284138647200579,0.17754831536320498,0.9375,0.025,0.43644684464804423
10,2,0.9,0.8,0.5,160,hybrid,732,5295,10384,30,0.1214534594325535,0.9606299212598425,0.21564295183384888,0.03937007874015748,0.3377128643408381,0.421875,0.04782193504992999,0.011458689910824854,0.1728981739579567,0.9375,0.0125,0.4167754331749386
10,5,0.0,0.0,0.1,160,oracle,6530,0,65354,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0126261131032928,0.0037243354555447023,0.05061569692186163,0.9875,0.0,0.460351160723139
10,5,0.0,0.0,0.1,160,all_independent,0,0,65354,6530,1.0,0.0,0.0,1.0,0.0,2.02,0.012429118894323054,0.00748537562849087,0.04076883179592715,0.98125,0.00625,0.4932583345094789
10,5,0.0,0.0,0.1,160,all_one,6530,65354,0,0,0.09084079906516053,1.0,0.1665518912439105,0.0,1.0,0.9,0.12576263549067518,0.004079620074742219,0.432629010513351,0.98125,0.0,0.15342757737464155
10,5,0.0,0.0,0.1,160,citation,0,0,65354,6530,1.0,0.0,0.0,1.0,0.0,2.02,0.012429118894323054,0.00748537562849087,0.04076883179592715,0.98125,0.00625,0.4932583345094789
10,5,0.0,0.0,0.1,160,text,6530,0,65354,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0126261131032928,0.0037243354555447023,0.05061569692186163,0.9875,0.0,0.460351160723139
10,5,0.0,0.0,0.1,160,hybrid,6530,0,65354,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0126261131032928,0.0037243354555447023,0.05061569692186163,0.9875,0.0,0.460351160723139
10,5,0.0,0.0,0.5,160,oracle,6252,0,62966,0,1.0,1.0,1.0,0.0,0.0,0.0,0.020186281241006805,0.008277666462543862,0.06359833567216505,0.9625,0.0,0.4759137193022053
10,5,0.0,0.0,0.5,160,all_independent,0,0,62966,6252,1.0,0.0,0.0,1.0,0.0,1.9606249999999998,0.033819414347662786,0.012468335912682515,0.12196648046843157,0.9625,0.01875,0.48674078018195044
10,5,0.0,0.0,0.5,160,all_one,6252,62966,0,0,0.09032332630240689,1.0,0.16568172783887639,0.0,1.0,0.9,0.12144594387535998,0.004462199120336789,0.42211933094818405,0.9625,0.0,0.16249306080958326
10,5,0.0,0.0,0.5,160,citation,0,0,62966,6252,1.0,0.0,0.0,1.0,0.0,1.9606249999999998,0.033819414347662786,0.012468335912682515,0.12196648046843157,0.9625,0.01875,0.48674078018195044
10,5,0.0,0.0,0.5,160,text,6252,52757,10209,0,0.10594993983968547,1.0,0.19159988354453655,0.0,0.8378648794587555,0.7462500000000001,0.09614717777943099,0.010170203299368795,0.3266189347024628,0.925,0.0,0.2783691780816408
10,5,0.0,0.0,0.5,160,hybrid,6252,52757,10209,0,0.10594993983968547,1.0,0.19159988354453655,0.0,0.8378648794587555,0.7462500000000001,0.09614717777943099,0.010170203299368795,0.3266189347024628,0.925,0.0,0.2783691780816408
10,5,0.0,0.4,0.1,160,oracle,6195,0,62560,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02719034299028391,0.008916637076840263,0.09240959210071939,0.95625,0.00625,0.45912135033983875
10,5,0.0,0.4,0.1,160,all_independent,0,0,62560,6195,1.0,0.0,0.0,1.0,0.0,1.9493749999999999,0.03862694936014875,0.013342841418839846,0.15769995726145694,0.95625,0.025,0.48122289615852376
10,5,0.0,0.4,0.1,160,all_one,6195,62560,0,0,0.09010253799723657,1.0,0.16531020680453634,0.0,1.0,0.9,0.12348990275966062,0.004948083459309201,0.42529953972322926,0.95625,0.0,0.1618993811770518
10,5,0.0,0.4,0.1,160,citation,0,0,62560,6195,1.0,0.0,0.0,1.0,0.0,1.9493749999999999,0.03862694936014875,0.013342841418839846,0.15769995726145694,0.95625,0.025,0.48122289615852376
10,5,0.0,0.4,0.1,160,text,5746,0,62560,449,1.0,0.9275221953188055,0.9623984590905285,0.07247780468119451,0.0,0.094375,0.02952484976911095,0.01006461978084256,0.10675167312179441,0.9625,0.0125,0.4584296726282412
10,5,0.0,0.4,0.1,160,hybrid,5746,0,62560,449,1.0,0.9275221953188055,0.9623984590905285,0.07247780468119451,0.0,0.094375,0.02952484976911095,0.01006461978084256,0.10675167312179441,0.9625,0.0125,0.4584296726282412
10,5,0.0,0.4,0.5,160,oracle,6363,0,63959,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03133172663931709,0.009800294945432742,0.13331844401324228,0.9625,0.0125,0.44915474924549664
10,5,0.0,0.4,0.5,160,all_independent,0,0,63959,6363,1.0,0.0,0.0,1.0,0.0,1.9825,0.06985476859648851,0.018837571439096038,0.5082239030096798,0.925,0.0625,0.48602532613878824
10,5,0.0,0.4,0.5,160,all_one,6363,63959,0,0,0.09048377463667132,1.0,0.1659516202647193,0.0,1.0,0.9,0.14016835371218886,0.005672036191928031,0.46159096803231525,0.925,0.0,0.1455031224308209
10,5,0.0,0.4,0.5,160,citation,0,0,63959,6363,1.0,0.0,0.0,1.0,0.0,1.9825,0.06985476859648851,0.018837571439096038,0.5082239030096798,0.925,0.0625,0.48602532613878824
10,5,0.0,0.4,0.5,160,text,6328,54139,9820,35,0.10465212429920452,0.9944994499449945,0.18937602872961246,0.005500550055005501,0.846464141090386,0.745625,0.11866625625420549,0.01196640205670268,0.37729039825133565,0.84375,0.00625,0.26605790579478455
10,5,0.0,0.4,0.5,160,hybrid,6328,54139,9820,35,0.10465212429920452,0.9944994499449945,0.18937602872961246,0.005500550055005501,0.846464141090386,0.745625,0.11866625625420549,0.01196640205670268,0.37729039825133565,0.84375,0.00625,0.26605790579478455
10,5,0.0,0.8,0.1,160,oracle,6431,0,65188,0,1.0,1.0,1.0,0.0,0.0,0.0,0.041597020761420675,0.011417813147272173,0.12299358353608188,0.9375,0.0,0.4568485674251887
10,5,0.0,0.8,0.1,160,all_independent,0,0,65188,6431,1.0,0.0,0.0,1.0,0.0,2.010625,0.073605616506603,0.019781190563087612,0.441615920434392,0.91875,0.0625,0.4880756782712977
10,5,0.0,0.8,0.1,160,all_one,6431,65188,0,0,0.08979460757620185,1.0,0.164791800128123,0.0,1.0,0.9,0.1391876576989469,0.005321305878806385,0.46000796767521274,0.91875,0.0,0.14480481823908725
10,5,0.0,0.8,0.1,160,citation,0,0,65188,6431,1.0,0.0,0.0,1.0,0.0,2.010625,0.073605616506603,0.019781190563087612,0.441615920434392,0.91875,0.0625,0.4880756782712977
10,5,0.0,0.8,0.1,160,text,255,0,65188,6176,1.0,0.03965168714041362,0.07627879150463657,0.9603483128595863,0.0,1.86125,0.07175225734414811,0.019253526291850134,0.4323055149032956,0.91875,0.05625,0.48541305028591897
10,5,0.0,0.8,0.1,160,hybrid,255,0,65188,6176,1.0,0.03965168714041362,0.07627879150463657,0.9603483128595863,0.0,1.86125,0.07175225734414811,0.019253526291850134,0.4323055149032956,0.91875,0.05625,0.48541305028591897
10,5,0.0,0.8,0.5,160,oracle,6511,0,65714,0,1.0,1.0,1.0,0.0,0.0,0.0,0.025306838653368968,0.008653198232772788,0.08610599578196754,0.95625,0.0125,0.4586713310483358
10,5,0.0,0.8,0.5,160,all_independent,0,0,65714,6511,1.0,0.0,0.0,1.0,0.0,2.023125,0.03805743981871037,0.014281427901557144,0.20402950204024436,0.95625,0.03125,0.4917284086352982
10,5,0.0,0.8,0.5,160,all_one,6511,65714,0,0,0.09014884042921426,1.0,0.16538813249339562,0.0,1.0,0.9,0.1386149356744862,0.0047362694869928015,0.45980043099963785,0.95625,0.0,0.14000326060925147
10,5,0.0,0.8,0.5,160,citation,0,0,65714,6511,1.0,0.0,0.0,1.0,0.0,2.023125,0.03805743981871037,0.014281427901557144,0.20402950204024436,0.95625,0.03125,0.4917284086352982
10,5,0.0,0.8,0.5,160,text,4168,36150,29564,2343,0.10337814375713081,0.640147442789126,0.1780093531785859,0.3598525572108739,0.5501110874395106,0.30062500000000003,0.08405798141745895,0.016700000002292142,0.27276479746724924,0.88125,0.03125,0.4170900667285255
10,5,0.0,0.8,0.5,160,hybrid,4168,36150,29564,2343,0.10337814375713081,0.640147442789126,0.1780093531785859,0.3598525572108739,0.5501110874395106,0.30062500000000003,0.08405798141745895,0.016700000002292142,0.27276479746724924,0.88125,0.03125,0.4170900667285255
10,5,0.5,0.0,0.1,160,oracle,6397,0,64311,0,1.0,1.0,1.0,0.0,0.0,0.0,0.033075025884106386,0.011393753099014147,0.11804850809639826,0.95625,0.025,0.46085788392032756
10,5,0.5,0.0,0.1,160,all_independent,0,0,64311,6397,1.0,0.0,0.0,1.0,0.0,1.9931249999999998,0.05260031792638892,0.016864516358808385,0.35143553689165025,0.94375,0.04375,0.4908139010288335
10,5,0.5,0.0,0.1,160,all_one,6397,64311,0,0,0.0904706680997907,1.0,0.16592957655145582,0.0,1.0,0.9,0.13529361888574143,0.00520288623731466,0.4520089737101939,0.94375,0.0,0.1486141531656262
10,5,0.5,0.0,0.1,160,citation,2253,0,64311,4144,1.0,0.35219634203532907,0.5209248554913295,0.647803657964671,0.0,1.01,0.052503747710375005,0.016550362487801947,0.22969413724681567,0.9375,0.05,0.48499443699786127
10,5,0.5,0.0,0.1,160,text,6397,0,64311,0,1.0,1.0,1.0,0.0,0.0,0.0,0.033075025884106386,0.011393753099014147,0.11804850809639826,0.95625,0.025,0.46085788392032756
10,5,0.5,0.0,0.1,160,hybrid,6397,0,64311,0,1.0,1.0,1.0,0.0,0.0,0.0,0.033075025884106386,0.011393753099014147,0.11804850809639826,0.95625,0.025,0.46085788392032756
10,5,0.5,0.0,0.5,160,oracle,6168,0,61401,0,1.0,1.0,1.0,0.0,0.0,0.0,0.04933900103064552,0.012523124841537295,0.16657807468694702,0.9375,0.0125,0.438899415880077
10,5,0.5,0.0,0.5,160,all_independent,0,0,61401,6168,1.0,0.0,0.0,1.0,0.0,1.9162500000000002,0.09554395963971016,0.02160774802976827,0.4943827856546224,0.89375,0.08125,0.47866223923864826
10,5,0.5,0.0,0.5,160,all_one,6168,61401,0,0,0.09128446476934689,1.0,0.16729728630131413,0.0,1.0,0.9,0.1488588920756327,0.005621590644227999,0.4808210929367709,0.89375,0.0,0.13341520930175108
10,5,0.5,0.0,0.5,160,citation,2160,0,61401,4008,1.0,0.35019455252918286,0.5187319884726224,0.6498054474708171,0.0,0.969375,0.08657145352555082,0.01951246326613186,0.3264381597525823,0.9,0.0625,0.4639649746069587
10,5,0.5,0.0,0.5,160,text,6168,52601,8800,0,0.1049532917014072,1.0,0.18996873893157984,0.0,0.8566798586342242,0.755625,0.12844135574886156,0.012703318341507133,0.4081268754743837,0.8625,0.00625,0.25442361989316215
10,5,0.5,0.0,0.5,160,hybrid,6168,52601,8800,0,0.1049532917014072,1.0,0.18996873893157984,0.0,0.8566798586342242,0.755625,0.12844135574886156,0.012703318341507133,0.4081268754743837,0.8625,0.00625,0.25442361989316215
10,5,0.5,0.4,0.1,160,oracle,6356,0,64175,0,1.0,1.0,1.0,0.0,0.0,0.0,0.019082162579044378,0.007129505357923366,0.06914926945051522,0.975,0.0,0.461923930840184
10,5,0.5,0.4,0.1,160,all_independent,0,0,64175,6356,1.0,0.0,0.0,1.0,0.0,1.9881250000000001,0.02235944878418929,0.009637016624015496,0.10170653682744635,0.975,0.0125,0.4798303908509002
10,5,0.5,0.4,0.1,160,all_one,6356,64175,0,0,0.090116402716536,1.0,0.16533354143093112,0.0,1.0,0.9,0.130299517345435,0.004635490974724692,0.4415567876541485,0.975,0.0,0.1496437421529287
10,5,0.5,0.4,0.1,160,citation,2199,0,64175,4157,1.0,0.3459723096286973,0.5140853302162478,0.6540276903713027,0.0,1.02125,0.014688783736465741,0.005803279673200395,0.04747119016148236,0.98125,0.0,0.4736009980274539
10,5,0.5,0.4,0.1,160,text,6006,0,64175,350,1.0,0.9449339207048458,0.971687429218573,0.05506607929515418,0.0,0.075,0.025583278307914997,0.00967478647962613,0.09240522783425043,0.96875,0.0125,0.46565067121434006
10,5,0.5,0.4,0.1,160,hybrid,6197,0,64175,159,1.0,0.9749842668344871,0.9873337050904167,0.0250157331655129,0.0,0.033125,0.021257874550759844,0.00782524287350869,0.07279037967347049,0.96875,0.0,0.46428509450342403
10,5,0.5,0.4,0.5,160,oracle,6421,0,64790,0,1.0,1.0,1.0,0.0,0.0,0.0,0.04778119468769211,0.012276810913946359,0.14419871580946247,0.925,0.00625,0.45461929377771754
10,5,0.5,0.4,0.5,160,all_independent,0,0,64790,6421,1.0,0.0,0.0,1.0,0.0,2.00875,0.08263634408124451,0.02090278979407119,0.4955298439775742,0.90625,0.075,0.48730953771134794
10,5,0.5,0.4,0.5,160,all_one,6421,64790,0,0,0.09016865371922878,1.0,0.1654214756801319,0.0,1.0,0.9,0.13510632088769087,0.005642649263792564,0.4504024361753479,0.90625,0.0,0.15340939360003897
10,5,0.5,0.4,0.5,160,citation,2363,0,64790,4058,1.0,0.36801121320666563,0.538023679417122,0.6319887867933344,0.0,0.9824999999999999,0.07998083101343187,0.019548048257118558,0.2899144157327317,0.90625,0.05625,0.4820239835902164
10,5,0.5,0.4,0.5,160,text,6391,55228,9562,30,0.10371800905564842,0.9953278305559882,0.18786008230452675,0.004672169444011836,0.8524154962185523,0.750625,0.11452845010625912,0.012719825510934049,0.3831938668828351,0.90625,0.00625,0.2686255409658673
10,5,0.5,0.4,0.5,160,hybrid,6413,55357,9433,8,0.1038206248988182,0.9987540881482635,0.1880893373025766,0.0012459118517364897,0.854406544219787,0.755625,0.11431228630034138,0.012613665615527772,0.3835954198443843,0.90625,0.00625,0.26711432622684284
10,5,0.5,0.8,0.1,160,oracle,6390,0,64796,0,1.0,1.0,1.0,0.0,0.0,0.0,0.02807337574622188,0.008832083008988524,0.09113027846917686,0.95625,0.00625,0.4565338383927452
10,5,0.5,0.8,0.1,160,all_independent,0,0,64796,6390,1.0,0.0,0.0,1.0,0.0,2.0025,0.06085733316595441,0.01715238211942603,0.294872348996986,0.91875,0.04375,0.4836802086043268
10,5,0.5,0.8,0.1,160,all_one,6390,64796,0,0,0.08976484140139915,1.0,0.16474167268227285,0.0,1.0,0.9,0.1353470139505722,0.004992556536117484,0.45219585623542213,0.91875,0.0,0.14638246192731222
10,5,0.5,0.8,0.1,160,citation,2212,0,64796,4178,1.0,0.3461658841940532,0.5142990002325041,0.6538341158059467,0.0,1.01875,0.03477775520483297,0.012641440523883376,0.1781027072759894,0.9625,0.01875,0.4787223867327236
10,5,0.5,0.8,0.1,160,text,232,0,64796,6158,1.0,0.03630672926447574,0.07006946541830264,0.9636932707355242,0.0,1.8649999999999998,0.05834400811846879,0.016805005898746197,0.26668008098048024,0.91875,0.04375,0.48446060171158123
10,5,0.5,0.8,0.1,160,hybrid,2507,0,64796,3883,1.0,0.3923317683881064,0.5635607508148814,0.6076682316118935,0.0,0.9400000000000001,0.034009964822080296,0.012649390539312817,0.163192461763754,0.9625,0.025,0.4765696584127027
10,5,0.5,0.8,0.5,160,oracle,6289,0,63137,0,1.0,1.0,1.0,0.0,0.0,0.0,0.03463433080497639,0.011489616690021905,0.13581513848267746,0.9625,0.0125,0.45667102775004703
10,5,0.5,0.8,0.5,160,all_independent,0,0,63137,6289,1.0,0.0,0.0,1.0,0.0,1.9618749999999998,0.07740412261374618,0.020225458119417984,0.4790071322116464,0.91875,0.075,0.4882426196489639
10,5,0.5,0.8,0.5,160,all_one,6289,63137,0,0,0.0905856595511768,1.0,0.16612296110414054,0.0,1.0,0.9,0.14895786088602106,0.005503166505467282,0.4816905588261805,0.91875,0.0,0.13276066720767118
